id,summary,host_is_superhost,host_since,host_response_time,neighbourhood,reviews_per_month,property_type,beds,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_dollars
5904732,"Spacious private room in large JP home w/ private entrance off of sunny back deck/yard. Short walk to Stony Brook T, zoo, Sam Adams Brewery, cafes and restaurants. Lots of on street parking, friendly hosts, and hubway, bus & zipcar around the corner.",f,2011-08-18,within a day,Jamaica Plain,0.53,House,1,93,10,10,10,10,9,10,70
3591359,"Two bedroom apartment, with excellent living room, fully stocked kitchen with dining area. Location is quiet, but with vibrant Jamaica Plain center nearby, good public transport and free street parking.",t,2013-10-27,within an hour,Jamaica Plain,1.43,Apartment,2,95,10,9,10,10,9,10,190
2538536,"I am renting a 1 bedroom recently renovated condo, located on Beacon St. I maintain a kosher (website hidden) lines C & D, shops, restaurants and lots of places in walking distance. I'm traveling now aloud 15 hours for answering  Thanks",f,2014-05-27,within a few hours,,0.59,Apartment,1,95,9,9,10,10,10,10,149
4975581,Cozy but spacious 3rd floor apartment!  2 Bedrooms are furnished with comfy linens.  Kitchenette is supplied with all you need for a great weekend in the city. There is also a pull-out couch and cot in the living room for added space if needed.,f,2014-03-08,within an hour,Jamaica Plain,2.57,Apartment,2,94,9,10,10,10,9,9,168
4767023,"Enjoy  gracious living of Jamaica Plain neighborhood, called one of the top ten trendy neighbourhoods in the nation by GQ.   Sleeps 4 in master bedroom with double + single and 2 small bedrooms.  Access to kitchen and living/dining.",f,2014-12-07,within a few hours,Jamaica Plain,0.7,House,4,87,10,9,10,10,8,9,205
6364042,"Bright private room in large historic JP/Roxbury home. 7 min walk to Stony Brook T, Zoo, Sam Adams Brewery, cafes and restaurants. Lots of on street parking, friendly hosts, and hubway, bus & zipcar around the corner.",f,2011-08-18,within a day,Jamaica Plain,1.32,House,1,92,9,9,9,10,9,9,65
7986179,"One bedroom available for rent in large apartment with access to large kitchen, living room, dining room and outdoor porch on quiet, easily accessible block in Jamaica Plain.  Minutes walk to Jamaica Pond, Centre St restaurants and Whole Foods.  #39-bus is two blocks away providing access to Museum of Fine Arts, Boston Commons, Northeastern University and more. Orange and Green lines are a 12 minute walk from our front door. Street parking is free and always available on our block.",f,2015-08-21,within a few hours,Jamaica Plain,1.5,Apartment,1,92,10,9,10,10,9,10,75
14109003,"My place is close to Brendan Behan Pub, The Haven Tres Gatos, Jamaica Pond. You’ll love my place because of the ambiance, the views, the location, and the outdoors space. My place is good for couples, solo adventurers, business travelers, and families (with kids). Located in hip,fun Jamaica Plain. 15 minute walk to Green Line, Orange Line and JP Centre. Beautiful Jamaica Pond and Emerald Necklace right down the street.",f,2014-10-08,N/A,Jamaica Plain,NA,Condominium,4,NA,NA,NA,NA,NA,NA,NA,117
1109224,,f,2011-12-23,within an hour,Jamaica Plain,0.95,Apartment,6,91,10,9,9,10,9,9,429
1067184,,f,2011-07-21,within a day,Jamaica Plain,1.32,Apartment,1,95,9,9,10,9,10,9,95
13215952,"A cozy retreat just over the hill from ""downtown"" Jamaica Plain -- a hip, diverse, not-quite-gentrified village within the city of Boston. Accessible to public transportation. Zipcar next door. Explore from this pleasant home base.The place has a nice layout -- you're in the back of the apartment, right off the bathroom.",f,2014-08-10,within a day,Jamaica Plain,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,69
777903,,f,2012-11-09,within an hour,Jamaica Plain,0.43,House,1,94,10,9,10,10,10,10,85
1301500,"Jamaica Plain, or JP, is a great landing spot for Boston adventurers!  This JP first floor apt in an old New England Triple Decker is just steps from the T. Spacious kitchen and living room, backyard. Close to an adorable area of shops, yoga studios, and restaurants on Centre St. You'll love the location!",t,2012-09-15,within a few hours,Jamaica Plain,1.17,Apartment,1,100,10,10,10,10,10,10,69
8923817,"Tall arched windows on east and south, stunning antique furniture, private bath with mosaic floor and antique soaking tub.  Quiet, private.  Hotel-style kitchenette, with coffee-maker, microwave, refrigerator and induction cook top.",f,2015-09-29,within a few hours,Jamaica Plain,0.85,House,1,93,9,10,10,10,10,9,165
14057466,"The apartment is close to Centre Street which has lots of restaurants and cafes and other amenities including City Feed & Supply, Centre Street Cafe, J.P. Licks, Purple Cactus, and the Blue Frog Bakery. You’ll love my place because it's clean, and  comfy with a well stocked kitchen, and only 20 minutes away from the heart of Boston and the Longwood Medical area plus you'll have a place to park your car.  My place is good for couples, close friends, business travelers, and families (with kids).",f,2015-03-30,within a few hours,Jamaica Plain,1.67,Apartment,2,90,10,10,10,10,10,9,150
14909417,"Nestled at the top of a dead end street right next to the wild and wooded parts of forest hills cemetery, this two-story apartment brings the best of peaceful living and access to city living. A short walk down the hill (5 min) is the Forest Hills T-station and a range of great restaurants, cafes, and a supermarket. Walk out through the back yard into a community garden, and then along a wooded path to a large park with playground, and steal into the cemetery to admire the trees and sculptures.",f,2016-09-05,N/A,Jamaica Plain,NA,Condominium,4,NA,NA,NA,NA,NA,NA,NA,267
5521378,"Room includes a single bed that expands, a big closet and access to shared bathroom and kitchen. 4-5 blocks to the Orange line T. Near parks, coffee shops, restaurants, gym, farmers market. Easy commute to hospitals, universities, downtown. I have a charming 4-yr-son and 2 sweet cats.",f,2015-01-05,within a few hours,Jamaica Plain,0.41,Apartment,1,97,10,10,10,10,9,10,87
13041602,"Room is located in a quiet and lovely residential area 1-2 minute from the subway/buses, very easy to get around Boston. In this sunny and clean townhouse, you can relax, work, cook and enjoy nature! Many great local dining options around corner.",f,2016-05-15,within an hour,Jamaica Plain,5.41,Townhouse,1,96,10,10,10,10,9,10,62
2621242,"Our cool and comfortable one bedroom apartment has a true city feeling! Centrally located on a quiet street. It happily accommodates two. Enjoy easy access to public transportation and steps away from dinning, shopping, and parks. ",f,2014-03-22,N/A,Jamaica Plain,0.22,Apartment,1,97,10,10,9,9,10,10,110
950046,,f,2013-02-19,within an hour,Jamaica Plain,0.16,Apartment,3,90,9,10,9,10,10,10,250
3342094,"Treetop home on the coveted ""pond side"" of Jamaica Plain. Steps from Centre Street's great restaurants & amenities, and right across the street from Jamaica Pond and the lush parks of the Emerald Necklace. Apartment is quiet and filled with light.",t,2012-03-14,within a few hours,Jamaica Plain,0.54,Apartment,2,97,10,10,10,10,10,9,150
5652147,"This two-floor condo is comfortable, sun-drenched, and convenient. Easy walk to hip Jamaica Plain stores and Arboretum park, plus public transport to downtown. House features parking spot, laundry, elliptical exercise machine, 2 bathrooms, and more! ",f,2011-01-18,within a few hours,Jamaica Plain,0.18,House,4,93,9,9,9,9,9,9,300
14105971,"My Place is less than a 7 minute walk to the Green Street Orange Line ""T"" and JP's Center Street with all of its restaurants and shops.  Less than 1/2 mile away are both the JP Pond (great spot to walk) and the Arnold Arboretum.  A quiet oasis filled with books and original artwork a soothing retreat after exploring all that Boston has to offer.  Also close to major bus lines heading to Longwood Medical area and other hospitals.  *note the loft is on the 3rd floor, so stair mobility is a must.",f,2016-06-21,within a few hours,Jamaica Plain,8.67,Apartment,1,100,10,10,10,10,10,10,119
2875267,"Newly renovated with pristine, modern decor, the carriage house offers a private retreat in the heart of Jamaica Plain. Set in a quiet, off-street location, just steps from shops, restaurants, public transportation, parks and more. ",t,2014-04-24,within a few hours,Jamaica Plain,5.77,Apartment,1,99,10,10,10,10,10,10,175
9485607,"Refurbished home in the heart of Jamaica Plain (steps to T train). You'll love its location, friendly neighbors, light-filled rooms, antique books, piano, comfy beds, well-stocked kitchen, 2nd bed/office, free parking, central air/heat, closet space, and Netflix! Step out my door and amble past historic Victorian homes or head straight to shop & eat at locally owned cafes, restaurants, pubs, bookstores, vintage clothes, ice cream & antique shops, a quaint theater, and lovely Jamaica Pond.",t,2011-12-12,within an hour,Jamaica Plain,2.81,House,2,96,10,10,10,10,10,10,195
7273770,"Bright, sunny third floor unit in one of Boston's hippest neighborhoods! Plenty of restaurants and bars within close walking distance. Forest Hills station and 39 bus literally just a couple minutes away. Close to shops, parks, Jamaica Pond!",f,2012-11-19,within a few hours,Jamaica Plain,1.11,Condominium,2,90,10,9,10,10,10,9,145
5405928,"Located in the historic and trendy neighborhood of JP, overlooking the amazing Harvard Arnold Arboretum, walking distance to public transit, and ample space with two bedrooms and a study, our family home is your home away from home!",f,2011-09-16,within a day,Jamaica Plain,0.6,Apartment,2,92,10,9,10,10,10,9,200
4586681,"Country living in the city!  A very large, sunny room on the first floor with a private bathroom (detached) in a historic house in the heart of Jamaica Plain.  On-site parking, close to shops, restaurants, and public transportation.",f,2014-03-04,within a day,Jamaica Plain,2.45,House,1,99,10,10,10,10,10,10,90
1113272,"Two comfy king size bed await you in this two bedroom awesome 1000 sq ft first floor apartment (handicapped accessible) located in the beautiful, emerging, vibrant, diverse and artsy neighborhood of Jamaica Plain 1/2 mile away from the subway",f,2012-09-25,within a few hours,Jamaica Plain,1.25,Apartment,2,94,10,10,10,10,9,9,210
12647606,"Home of a Meditation Teacher and Firefighter! Antique victorian bed, writing desk, and reading chair. Shared clean bathroom, laundry available. Friendly Kitty, quiet household. 5min walk to T, cafes, shops. Backyard hammock. Bars/food around corner.",f,2009-11-18,within a few hours,Jamaica Plain,1.94,Apartment,1,100,10,10,10,10,10,10,75
10271867,"One room in a 4 bedroom house with a really comfy bed. House is shared with 3 other people, all artists. 10 min walk to 39 bus or Jackson Square T stop, close to Whole Foods, Stop n Shop and restaurants.",f,2015-12-26,within an hour,Jamaica Plain,0.4,Apartment,1,90,10,8,10,10,9,9,46
7879708,"Our place is a clean, comfortable, and beautifully decorated home that, while set back from main street, is a 6 minute walk from the Forest Hills subway station. We are friendly and generous hosts who love meeting people, so come visit Boston!",f,2013-07-19,within a day,Jamaica Plain,1.08,Condominium,1,100,10,10,10,10,10,10,75
3881993,"Feel at home in my spacious and light filled apartment with gorgeous hardwood floors, patio and relaxing back deck. Beautiful, creative, artistic environment. Conveniently located, it's a very quiet with a tranquil atmosphere.",f,2014-01-20,within an hour,Jamaica Plain,0.33,Apartment,3,89,9,8,9,9,9,8,500
12566065,"Very large bedroom with a super comfortable queen size bed. It accommodates two people with a lot of space, extra pillows and blankets, and a warm and cozy atmosphere. The room is private (door locks) with a shared full bathroom and living spaces.",f,2016-04-20,a few days or more,Jamaica Plain,1.97,Apartment,1,90,10,9,10,10,8,10,60
6602217,"Spacious private apartment in the heart of Boston!  Apartment is located in the artsy, full of culture neighborhood of Jamaica Plain.  Walking distance to restaurants, whatever your heart desires! (Indian, Chinese, Spanish, Vegetarian & lots more).",f,2014-12-07,within an hour,Jamaica Plain,4.25,Apartment,2,90,9,9,10,10,9,9,130
